logFC	logCPM	F	PValue	FDR
PB.10199.2	2.06669282321204	3.64079479325669	38.6639965490061	6.02142788765518e-05	0.0406796149535916
PB.27490.26	2.46286417782902	3.70000009055238	38.6232580024047	6.05295526389279e-05	0.0406796149535916
PB.27490.251	2.93999062551261	0.767441642540099	36.757393684732	6.09054438747536e-05	0.0406796149535916
PB.3425.640	2.58705267998127	2.3861566185908	38.6378915067504	6.12894971772948e-05	0.0406796149535916
PB.16347.6	2.00291356454593	2.89365133199913	38.4135519741023	6.21204345386667e-05	0.0408493624120516
PB.3668.1	2.4817787229056	2.06911681342188	38.3921408933461	6.3323249129032e-05	0.0411624711697216
PB.17664.15	1.6874234602589	5.24010367338393	38.1589265142151	6.37557812510648e-05	0.0411624711697216
PB.956.2	2.85669391370271	1.52412763669878	38.0880781402716	6.43829297606453e-05	0.0411928944925339
PB.24138.1	1.5396874096369	6.80685315567486	37.6617474210903	6.75544638183676e-05	0.0428361648742558
PB.27490.99	2.7680681728352	0.96301937281429	36.721337533625	6.93044261505263e-05	0.043330554037488
PB.27490.196	3.59820544251672	2.80718076612516	37.5919106000418	6.96268773735059e-05	0.043330554037488
PB.235.1	1.90993782529999	4.38934721346978	37.3428026766212	7.01645153312652e-05	0.043330554037488
PB.11860.4	1.94714318365277	3.61987901517427	37.0987139555772	7.22714431849933e-05	0.0440418028942452
PB.18006.14	2.70328160861986	1.22540391082372	36.8229501837358	7.30532773766951e-05	0.0440418028942452
PB.21766.3	1.94523705318984	4.19076482060411	36.9889953483432	7.31766533113806e-05	0.0440418028942452
PB.23057.9	2.40300296163991	1.55707515750119	36.4177824011548	8.00192913250622e-05	0.0471366559765437
PB.16705.7	2.05411319675131	4.52229139069225	36.2258751854851	8.01762223382828e-05	0.0471366559765437
PB.22520.39	-3.94387616969403	0.759918429474656	31.2724524311543	8.08824932283616e-05	0.0471366559765437
PB.10512.1	1.71518108543776	6.25739395723537	36.1412619810018	8.09737116706561e-05	0.0471366559765437
PB.24286.353	1.67593866225195	4.228190826058	35.8846067729197	8.35669958393993e-05	0.0475780479721895
PB.23335.7	1.71544194946456	4.79134446364227	35.8749722660989	8.36476065838081e-05	0.0475780479721895
PB.20190.9	1.75301918932086	4.31799217180086	35.7687983499353	8.47541813256033e-05	0.0475780479721895
PB.18695.3	2.34573935895717	1.94323329973941	35.8650884738343	8.53936571306083e-05	0.0475780479721895
PB.25358.56	3.08318031919932	1.23050358832763	35.0464881771834	8.55053461335162e-05	0.0475780479721895
PB.13239.54	2.78865879173927	1.55698741072242	35.7432133440995	8.57515614193421e-05	0.0475780479721895
PB.14133.4	1.75287063603193	5.00415425671532	35.5955735164777	8.65497297654506e-05	0.0476486454125003
PB.9344.2	1.86591606565204	6.05872993894104	35.4689486257448	8.78964074993241e-05	0.0478598791713987
PB.14754.62	2.64088974191061	1.9678100542997	35.5713674200621	8.86943921343492e-05	0.0478598791713987
PB.3385.170	2.29150896321282	1.97925035713573	35.5194002209704	8.89551253977757e-05	0.0478598791713987
PB.16160.10	2.21202513811546	2.80826887220939	35.2431680546609	9.08220106607427e-05	0.0479315234677231
PB.172.60	3.10159385890018	2.33678588444371	35.3746084111579	9.08394421747681e-05	0.0479315234677231
PB.25526.2	1.88290918207485	2.70099994571671	35.2093317211124	9.11130214188121e-05	0.0479315234677231
PB.5308.33	1.67725976193163	4.17868963307185	34.7274885062025	9.63876299816395e-05	0.0500836105616657
PB.12664.6	2.1653563603141	2.33022412432221	34.7334696281703	9.72602425323314e-05	0.0500836105616657
PB.172.59	2.25486385616547	3.09483318463086	34.5680139138006	9.86133004532156e-05	0.0500836105616657
PB.4025.437	-3.55053212492655	0.751537607283841	31.3407293301335	9.94738271646638e-05	0.0500836105616657
PB.20076.8	2.20357682402896	1.98554640625928	34.5322480560086	0.000100364150572683	0.0500836105616657
PB.14319.2	2.04743993439022	2.09154352563151	34.3995107920935	0.000101656009000943	0.0500836105616657
PB.15440.9	1.5346642950183	5.1823189129488	34.2907467968123	0.000101787948914386	0.0500836105616657
PB.21035.5	2.44219023874594	1.49339006981141	34.4309222655609	0.000101871544651786	0.0500836105616657
PB.3425.586	2.13869428935057	2.18760029810886	34.3646974522072	0.000102045182487562	0.0500836105616657
PB.16595.142	2.36566976404083	1.16057046608085	34.2709956875097	0.000102401149327511	0.0500836105616657
PB.13733.3	1.58515845176791	5.07068954751164	34.1825573050311	0.00010319306402817	0.0500836105616657
PB.24246.1	1.83947648042961	2.32057426503195	34.200266060214	0.00010366649421373	0.0500836105616657
PB.10788.17	1.49495693101925	6.72665850806051	33.9193377618039	0.000106683579804707	0.0511929807712872
PB.23057.3	1.97430411448749	3.92263404447662	33.7112236825393	0.000109628589181233	0.0522531058728992
PB.8764.18	1.5672592447281	5.59146066277448	33.376666310815	0.000114367475159188	0.0536509117379072
PB.10151.6	2.61182353770912	3.36138103074191	33.3724733208673	0.000114791699462039	0.0536509117379072
PB.18705.17	1.99038984297051	4.4267514721794	33.347817711023	0.000114827561415422	0.0536509117379072
PB.24015.45	2.93365988584301	1.23026753532201	32.8993846266566	0.00011598199320394	0.0538361122571936
PB.12387.1	-3.63415393737655	3.09859967677088	33.2882206204036	0.000117571472701303	0.0539982522685185
PB.2834.1	1.72752495582468	4.65955992766791	33.1454863645302	0.000117851970622233	0.0539982522685185
PB.12500.33	2.4425196205556	1.57949177067215	33.1222142492623	0.000120543640917395	0.0548774925276439
PB.12471.35	1.79189817768808	4.48165798220423	32.9116151466422	0.000121493613040763	0.0549576745512224
PB.6505.108	-2.12623976901608	2.17295669646539	32.8922890341795	0.000123063565435397	0.0553155148965598
PB.14754.55	2.73636891271203	1.53038805111001	32.7468758221424	0.000125237137022805	0.0554300652396572
PB.9700.2	1.54937207678013	6.30603782078969	32.658523715994	0.000125544592029137	0.0554300652396572
PB.8974.340	2.08135757511494	2.9783013104235	32.674343869239	0.000125659900922075	0.0554300652396572
PB.7985.2	1.92064741540547	4.33957431437247	32.4824062755972	0.000128528576263199	0.0563454997384944
PB.12471.34	1.70246620697188	4.76533285299039	32.2914490288876	0.000131777726432476	0.057273898520578
PB.23700.39	2.15711647956664	1.62484373813458	32.4161729236453	0.000132259245517042	0.057273898520578
PB.1730.64	-1.23732673217194	6.45557604757221	32.1888544219916	0.000133555517851971	0.0574847231656311
PB.11497.48	1.7152607409911	4.50322585354479	32.063839048545	0.000135823572141317	0.0581087606620734
PB.4966.17	2.67344349248742	1.03362327636116	31.4356438081401	0.000141386871751909	0.0601266721254421
PB.19521.1	3.7347068439634	3.17661390128609	31.7618133906631	0.000143713619470946	0.0607523663167091
PB.13733.8	1.66824241672162	3.30313595356788	31.5720154379726	0.000145184566087699	0.0610110218874692
PB.1038.9	1.76628780014949	3.84077566903636	31.4935128951447	0.000146643495682314	0.0612616142344837
PB.26751.3	2.12978745800964	3.11714636951698	31.3654632946804	0.000149479013720539	0.0617723490657135
PB.14754.64	3.09223802161781	1.09323486284539	30.537083466049	0.000149605655378177	0.0617723490657135
PB.22204.12	2.60167003648824	1.02024259953293	30.7625003435295	0.000155907958052312	0.0640024697856481
PB.21404.32	3.62516534106743	1.70980186334598	30.3903276664032	0.000159779647471935	0.0652148895621228
PB.16979.7	2.45788561392387	1.26264357828356	30.7549509473543	0.000162864946389487	0.0660943178721997
PB.5519.194	1.48392854639308	4.49147870072676	30.4863874421239	0.000168166753949262	0.0675173863092385
PB.11489.9	1.78133381383123	3.83281436590124	30.4376645891364	0.000169367401791645	0.0675173863092385
PB.20576.16	-3.61811461592565	1.09945436560356	28.8049057216783	0.000169709163118084	0.0675173863092385
PB.26926.69	2.42474663992376	1.32451389195318	30.4150711153285	0.000171601527385796	0.0675173863092385
PB.14769.15	1.94916657919088	3.71301496047928	30.3421621477628	0.000171658676710623	0.0675173863092385
PB.10363.2	-2.30676167767405	2.09591986156626	30.3520754896608	0.000173596071567648	0.0675173863092385
PB.10024.3	1.85992504354006	4.12116516685334	30.2426466802516	0.000173978029885734	0.0675173863092385
PB.6570.20	1.98371733234078	1.70072012703577	30.3218835773418	0.000174928909668275	0.0675173863092385
PB.20022.4	1.68141607235281	4.04562318435893	30.1686119290483	0.000175773419636156	0.0675173863092385
PB.21184.14	1.97640068009647	2.65956190482585	30.191399656357	0.000175878517962927	0.0675173863092385
PB.10624.1	-3.1645281262794	3.20655099656653	29.9662010618898	0.000182030992508588	0.069503543317029
PB.10788.170	2.80450132019199	0.987975849541183	29.241745888142	0.000186203674217439	0.0701378502935473
PB.24324.70	2.70392798344399	1.70089908964933	29.863017453663	0.000186360481960406	0.0701378502935473
PB.21080.4	2.16808421326073	1.45137387248856	29.8736366134609	0.000186655031829235	0.0701378502935473
PB.15818.3	1.55152994037193	3.95423837843628	29.6074859127654	0.000190155287652856	0.0707153034809551
PB.27490.34	2.47148084130118	1.17295245444475	29.5507243467784	0.000190972596085757	0.0707153034809551
PB.15563.1	1.74405139888393	4.53677541372494	29.5681745035243	0.00019117895588988	0.0707153034809551
PB.9093.32	2.48112424289221	0.894198038864377	29.1345275534186	0.000195196773864726	0.0713257347480229
PB.1339.1	-2.90632808903767	3.57702565928006	29.4025381841557	0.00019619448768393	0.0713257347480229
PB.7990.68	2.36665311972084	2.67784411695455	29.415909403522	0.000196564800017759	0.0713257347480229
PB.24114.5	1.60858684702059	4.44794670963369	29.3001257709105	0.000198582856260194	0.0713257347480229
PB.6160.26	1.92410379157709	3.75983657822088	29.28624511476	0.000199074532649109	0.0713257347480229
PB.3981.14	2.17629738454213	1.54118300636552	29.3960619032327	0.000199637644811521	0.0713257347480229
PB.14007.8	3.1938939821872	0.739848869772119	27.4919205411672	0.000199859491331285	0.0713257347480229
PB.15083.41	1.87503962735488	2.42189165181751	29.0300259389433	0.000207441607555689	0.0733136822655914
PB.23923.2	1.87087322705068	3.16854888599339	28.9393806482777	0.000209375729690287	0.0733136822655914
PB.27490.815	2.40553111851309	1.85435215807967	29.0453849787944	0.000209593401394882	0.0733136822655914
PB.10419.1	1.56593825448564	6.2213114664353	28.8585233800556	0.000211490081570553	0.0733136822655914
PB.931.8	1.82872936378568	4.03479896695126	28.8515574216415	0.000211792689668634	0.0733136822655914
PB.5520.5	2.51693264176433	1.08188272455439	28.7234850871092	0.000212045195456918	0.0733136822655914
PB.9434.50	2.21167996528816	1.82580891972817	28.9358366955864	0.000212656029326122	0.0733136822655914
PB.23409.7	1.85112756712714	4.38789054197458	28.6833066983367	0.000216960904315349	0.0742120668903642
PB.27490.284	2.09003921236012	2.83353408969802	28.6705556952236	0.000218049479355968	0.0742120668903642
PB.12814.1	1.73885545804824	3.0801265707113	28.6464821722675	0.000218396794943411	0.0742120668903642
PB.10419.45	2.74846092989566	1.0905029466336	28.2479166006075	0.000221757641103801	0.0748647176779839
PB.4452.11	1.95116638298041	2.61069184107333	28.5382904232122	0.000222425765359335	0.0748647176779839
PB.19516.1	3.59002245247045	4.7212681159875	28.4153591492873	0.000225773601446457	0.0755804558971445
PB.6493.130	2.19019139570986	2.2312581044272	28.4488954035837	0.000226680706657258	0.0755804558971445
PB.11155.1	1.6753050597563	3.09969675354058	28.3406802150564	0.000228280676605469	0.0757582494011394
PB.15832.294	2.09448034955699	2.82147976986245	28.3090885468553	0.00022981720017397	0.0757804472402454
PB.10158.48	2.01252548484977	2.18714116155378	28.326136302227	0.000230481654260029	0.0757804472402454
PB.7042.46	-3.25936746085257	0.541841269589957	25.9067487101845	0.00023421851581466	0.0766542155513426
PB.26743.2	2.14233108159491	2.70018913500645	27.8038994736977	0.000247752820409452	0.0803706754694819
PB.25774.138	1.58903575341962	4.53065583056626	27.7729542227961	0.000247837591740471	0.0803706754694819
PB.24277.7	1.81260973862735	1.96622208062241	27.7857130647162	0.000249773411977038	0.0806302633872602
PB.17597.27	1.56524966113423	5.62939558647941	27.6006935724424	0.000254216334945969	0.0816931669299899
PB.3432.2	1.78003899743812	2.16143913500779	27.5476688440905	0.000258023090170352	0.082542981264902
PB.22256.30	1.57720073296306	3.46918232116967	27.4688796623987	0.000259434132400423	0.0826222091880972
PB.731.2	2.26406962518193	1.00926738452658	27.2229359251146	0.000268019898712779	0.0849754695834056
PB.14048.206	2.15445484728097	2.21242220336058	27.1819533008112	0.000273240622239382	0.0862456700036384
PB.11107.26	2.50720505543154	1.01766368496987	26.9434283086031	0.000274539576756422	0.0862722398303731
PB.17671.55	2.34425476850197	1.15799616797655	27.0239691232076	0.000278131940180221	0.0867140773138099
PB.12166.1	-2.90710700255487	0.532427906741623	25.6137217014463	0.000278965906912853	0.0867140773138099
PB.19164.10	2.29173096264594	1.1831194313772	27.0122508988484	0.000279924281557365	0.0867140773138099
PB.19298.13	2.84849108830244	0.895565098673607	26.2777758774753	0.000281843575857269	0.0867140773138099
PB.5455.1	2.43681376389384	1.1065883266977	26.8683968039535	0.000282050604197329	0.0867140773138099
PB.387.7	1.48609854745632	4.78887184435313	26.8151618303299	0.00028609536677088	0.0873061852718099
PB.16551.14	-2.8587393257539	0.689423912574677	25.9207463339692	0.000286435195769185	0.0873061852718099
PB.24391.23	1.55338874689139	4.39958305990804	26.6490026777451	0.00029345234722999	0.0885130845751654
PB.27290.19	-2.72012576987281	1.42539965274315	26.7048641156023	0.000293644868899234	0.0885130845751654
PB.15624.10	1.68173838867302	3.35962515483115	26.6384146691008	0.000294133794614667	0.0885130845751654
PB.1298.273	1.63413634412149	2.49200586057044	26.5864644313691	0.000297191089663073	0.088891715832209
PB.16997.659	-3.59030954774115	0.497087748198813	23.5361258258168	0.00029868297080284	0.088891715832209
PB.6269.1	3.71052357471741	2.13873107669866	26.4722915379474	0.000299146990015319	0.088891715832209
PB.22268.6	1.75158983318058	3.85897382641209	26.473469410723	0.00030152149046688	0.0892239780477807
