"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"isoform"	"associated_gene"
2.88247728856878	2.84073168841523	55.5912734890258	1.15240679919613e-05	0.0272113943520394	"PB.11626.7"	"ENSMUSG00000047721.9"
2.69449981378501	4.91863176914027	55.3046532180215	1.16333701537699e-05	0.0272113943520394	"PB.4491.18"	"ENSMUSG00000090733.7"
2.13862775105149	3.951355403582	54.8005463319944	1.21553247599008e-05	0.0272113943520394	"PB.16249.6"	"ENSMUSG00000059534.9"
2.03331716719247	4.28862842276679	54.7847904068563	1.21661864562886e-05	0.0272113943520394	"PB.23792.7"	"ENSMUSG00000055839.7"
3.50185663673246	1.20462754362409	51.4663551572641	1.23884829885019e-05	0.0272113943520394	"PB.16163.2"	"ENSMUSG00000025362.7"
2.46217289523005	3.37844058484816	54.2964845126413	1.27307649919937e-05	0.0272113943520394	"PB.24122.25"	"ENSMUSG00000067288.14"
2.19124799849931	4.24983003303672	53.7930297227774	1.32632675653176e-05	0.0272113943520394	"PB.11890.2"	"ENSMUSG00000025508.14"
-4.67341521957959	1.35440599367748	44.6237682488475	1.35413363014658e-05	0.0272113943520394	"PB.66.12"	"ENSMUSG00000025937.7"
2.38413993757468	3.45326186537363	53.2299928588743	1.39674150587459e-05	0.0272113943520394	"PB.3791.1"	"ENSMUSG00000039001.13"
2.30938006793733	3.58713663286857	53.1975965166966	1.39968169352683e-05	0.0272113943520394	"PB.14219.14"	"ENSMUSG00000007656.15"
2.05100234247788	5.38792726377364	53.0051677959676	1.42080400506837e-05	0.0272113943520394	"PB.15597.4"	"ENSMUSG00000035215.10"
-4.43821270356345	1.50203398425237	46.6585707833296	1.48041191772286e-05	0.0272113943520394	"PB.4278.8"	"ENSMUSG00000027776.13"
2.14659949622111	3.6207463354313	52.4566135141673	1.49431050807465e-05	0.0272113943520394	"PB.25897.1"	"ENSMUSG00000036372.15"
2.05911407715442	5.08952326089445	51.9466311623866	1.56194953195131e-05	0.0274048008739417	"PB.14007.1"	"ENSMUSG00000007892.9"
2.22949872709367	4.18135315554012	51.8120504625461	1.58210737384589e-05	0.0274048008739417	"PB.10343.2"	"ENSMUSG00000040824.4"
2.13321536212285	3.1172337257283	51.503944566053	1.63143485351118e-05	0.0275863980622644	"PB.26432.9"	"ENSMUSG00000071528.5"
3.58418938645571	0.81613220009356	44.7890197889245	1.7528775713693e-05	0.0279647560038992	"PB.6570.21"	"ENSMUSG00000059291.16"
2.31003612050892	2.32610420443536	50.740159367117	1.77094748459081e-05	0.0279647560038992	"PB.12814.5"	"ENSMUSG00000031765.9"
2.5900832920567	2.82182428554301	50.6748862023327	1.77193993181468e-05	0.0279647560038992	"PB.4457.2"	"ENSMUSG00000042737.10"
2.64225203768757	3.23073602045162	49.9703637133438	1.88242402991889e-05	0.0280679800869668	"PB.18006.9"	"ENSMUSG00000057322.13"
2.35562688573646	3.04438419122212	49.9120636606511	1.89193358167679e-05	0.0280679800869668	"PB.24501.32"	"ENSMUSG00000049760.7"
1.93812620889323	4.99420777234701	49.8287202588263	1.89704592316761e-05	0.0280679800869668	"PB.17771.3"	"ENSMUSG00000063316.14"
1.90745005853018	4.4523276914763	49.1637933198746	2.01976940808357e-05	0.0292201034059629	"PB.10619.6"	"ENSMUSG00000036751.8"
1.89720710166007	7.11183359531894	48.580685426532	2.13372527223765e-05	0.0292201034059629	"PB.25358.3"	"ENSMUSG00000024608.12"
2.33079685123591	2.81706868759024	48.6517027345473	2.13491732103972e-05	0.0292201034059629	"PB.12610.65"	"ENSMUSG00000031683.17"
2.47525251162557	2.65834255985623	48.6716501710978	2.13949137147815e-05	0.0292201034059629	"PB.20190.18"	"ENSMUSG00000049517.9"
2.31472888287223	3.9951517877745	48.2257450825415	2.21001285085473e-05	0.0296137552178966	"PB.23125.11"	"ENSMUSG00000022820.5"
1.98338787233387	5.6956929473002	47.6692515576147	2.32932738855812e-05	0.0306345373718535	"PB.2975.2"	"ENSMUSG00000074884.13"
2.32850938044402	2.91924518336906	47.5415768421717	2.37248614183721e-05	0.0306348351467522	"PB.11890.13"	"ENSMUSG00000025508.14"
1.82422234355066	4.46489962477846	47.2453117069594	2.42811108210446e-05	0.030785303743622	"PB.6627.31"	"ENSMUSG00000050608.12"
2.32674897607451	3.15912331441624	47.1044241723284	2.47083500666927e-05	0.030785303743622	"PB.27490.186"	"ENSMUSG00000064339.1"
2.71816189531854	1.6844373084528	46.9654868272804	2.55103540759615e-05	0.0312365488986329	"PB.12094.2"	"ENSMUSG00000081094.5"
2.64529012561123	2.50686120470033	46.3354918763597	2.69876658600593e-05	0.0324853735883991	"PB.24286.374"	"ENSMUSG00000119584.1"
2.63811560468104	2.00483021226351	45.9867193587668	2.82061431624865e-05	0.0330929837351322	"PB.799.1"	"ENSMUSG00000073616.11"
2.31069185731469	2.84416553555469	45.691405048541	2.84901740371331e-05	0.0330929837351322	"PB.14341.167"	"ENSMUSG00000062270.15"
2.36512075076971	5.50134555368187	45.4896244192266	2.88903672478942e-05	0.0330929837351322	"PB.16160.1"	"ENSMUSG00000093674.8"
2.98714622418009	1.74801413274806	45.249449800772	2.99652452135814e-05	0.0336410912679252	"PB.15080.3"	"ENSMUSG00000069682.9"
2.0439774728227	2.56229486982755	44.9806364926843	3.06364015802376e-05	0.0336410912679252	"PB.585.3"	"ENSMUSG00000046330.11"
2.90508082395666	1.37055698088112	44.2222332792317	3.2016599131959e-05	0.0336410912679252	"PB.27490.38"	"ENSMUSG00000064337.1"
2.30591231010753	3.90739133917645	44.3501227460205	3.24753206042415e-05	0.0336410912679252	"PB.24123.3"	"ENSMUSG00000041881.14"
2.18249363688417	2.78830520947862	44.203640534204	3.31240788527004e-05	0.0336410912679252	"PB.7077.3"	"ENSMUSG00000028998.7"
2.84855796258954	1.75702097801564	44.2808456889412	3.33137663277273e-05	0.0336410912679252	"PB.13691.433"	"ENSMUSG00000015656.18"
1.98372656748242	3.63537230640273	44.0801475634843	3.3393056796544e-05	0.0336410912679252	"PB.7638.3"	"ENSMUSG00000029373.8"
2.7734425741824	2.29635460340621	44.1671162652037	3.3802832147568e-05	0.0336410912679252	"PB.27490.127"	"ENSMUSG00000064339.1"
2.0078958114954	3.36898668188297	43.9104148051276	3.40063338846714e-05	0.0336410912679252	"PB.6261.4"	"ENSMUSG00000028648.14"
2.5431966826937	2.40843912618829	43.9207356422033	3.44607729220341e-05	0.0336410912679252	"PB.173.2"	"ENSMUSG00000101249.2"
2.14973681610263	3.42216061086495	43.7284766174947	3.46599479797425e-05	0.0336410912679252	"PB.19294.25"	"ENSMUSG00000021290.7"
2.61392635772898	1.97945301635605	43.8426692276154	3.5053165403997e-05	0.0336410912679252	"PB.23966.45"	"ENSMUSG00000037805.16"
2.45517441879401	2.73812161616005	43.0687597769133	3.73910039712306e-05	0.0354039710800404	"PB.3426.2"	"ENSMUSG00000067847.14"
2.41114161789752	3.69161181588114	42.8770448746482	3.78870696867468e-05	0.0354039710800404	"PB.27490.71"	"ENSMUSG00000064339.1"
1.68029944478654	5.37222022765205	42.5199348180433	3.92802371936153e-05	0.0362291320162775	"PB.15838.59"	"ENSMUSG00000020022.18"
2.69317576495813	2.36411157933343	42.5690464174311	3.98291111402951e-05	0.0362644056932387	"PB.27490.450"	"ENSMUSG00000064358.1"
2.01118513742869	3.79793553311493	42.2349203284466	4.05303942931705e-05	0.0363010440874461	"PB.25184.4"	"ENSMUSG00000014294.5"
2.33832962735092	3.47366479198865	42.1089762920183	4.11341391963039e-05	0.0363010440874461	"PB.2978.10"	"ENSMUSG00000027245.12"
2.32042641566515	3.65696598821332	41.9355885920323	4.18816329588002e-05	0.0363010440874461	"PB.8620.61"	"ENSMUSG00000038690.16"
-4.5087807812207	1.55460885947283	37.7599913697962	4.20020915063668e-05	0.0363010440874461	"PB.22520.37"	"ENSMUSG00000023025.17"
1.71016958844534	5.64938508025173	41.7205290078053	4.27943364953537e-05	0.0363010440874461	"PB.16946.1"	"ENSMUSG00000060938.15"
1.71020124323772	5.9073310784986	41.6896868807696	4.29362241561479e-05	0.0363010440874461	"PB.17234.20"	"ENSMUSG00000058546.9"
2.31190855856947	2.36180476359671	41.5230310276285	4.42842365934235e-05	0.036525191245699	"PB.11895.19"	"ENSMUSG00000038489.9"
1.88887947071103	4.00258382639025	41.2933100096179	4.48506506400499e-05	0.036525191245699	"PB.14270.15"	"ENSMUSG00000032330.8"
2.4498519060301	3.26410869646322	41.1996137605442	4.54435675088415e-05	0.036525191245699	"PB.8811.16"	"ENSMUSG00000023089.13"
2.65301801157262	1.83590423705211	41.2290339618879	4.62499852105234e-05	0.036525191245699	"PB.11251.23"	"ENSMUSG00000030744.14"
2.62093565462603	1.95603808173482	41.188489507231	4.64516819041211e-05	0.036525191245699	"PB.8242.1"	"ENSMUSG00000060419.9"
2.13549513561155	3.96164595213817	40.9455112903941	4.65987450957884e-05	0.036525191245699	"PB.5154.30"	"ENSMUSG00000068523.13"
2.12515075736043	3.37199536048679	40.8991410292984	4.68903064452272e-05	0.036525191245699	"PB.9434.47"	"ENSMUSG00000057278.9"
2.92262215025049	1.84390623869512	40.9786553725249	4.73157548628439e-05	0.036525191245699	"PB.14007.7"	"ENSMUSG00000007892.9"
3.28442791561451	0.820918483271426	37.4467690904607	4.98192406069119e-05	0.0380442220286266	"PB.16163.14"	"ENSMUSG00000025362.7"
2.1317375019239	3.30668687655895	40.2104234827152	5.06081234735882e-05	0.0382355140528804	"PB.3700.1"	"ENSMUSG00000016252.8"
1.8772630030746	4.20490744938106	39.8311105403665	5.27072519605806e-05	0.0394022771261944	"PB.25822.1"	"ENSMUSG00000035885.6"
2.60042370384038	2.50975123297508	39.637475004126	5.45895766469117e-05	0.0401279523198555	"PB.9626.18"	"ENSMUSG00000013736.17"
2.45174906072969	2.20079190999645	39.6375542463749	5.48080284857008e-05	0.0401279523198555	"PB.14747.56"	"ENSMUSG00000032518.7"
2.26121516878844	3.47554485900337	39.200868559124	5.66759578893472e-05	0.0406796149535916	"PB.24502.10"	"ENSMUSG00000057863.7"
2.27158891644555	3.99459157276979	39.0436897786164	5.76386598020168e-05	0.0406796149535916	"PB.12437.11"	"ENSMUSG00000036199.10"
2.69589603211278	1.66202602131428	38.9628792390879	5.92556086913787e-05	0.0406796149535916	"PB.24391.21"	"ENSMUSG00000033475.16"
2.77239251025712	1.67478805878161	38.8941689753731	5.95706732426882e-05	0.0406796149535916	"PB.27125.58"	"ENSMUSG00000031320.10"
2.35956118696507	3.7288827519443	38.7106395814171	5.99091991033646e-05	0.0406796149535916	"PB.8992.56"	"ENSMUSG00000002416.14"
1.91757884356934	4.68197420206085	38.693798513508	5.99501468417451e-05	0.0406796149535916	"PB.13754.31"	"ENSMUSG00000038717.10"
2.06669282321204	3.64079479325669	38.6639965490061	6.02142788765518e-05	0.0406796149535916	"PB.10199.2"	"ENSMUSG00000030432.13"
2.46286417782902	3.70000009055238	38.6232580024047	6.05295526389279e-05	0.0406796149535916	"PB.27490.26"	"ENSMUSG00000064337.1"
2.93999062551261	0.767441642540099	36.757393684732	6.09054438747536e-05	0.0406796149535916	"PB.27490.251"	"ENSMUSG00000064341.1"
2.58705267998127	2.3861566185908	38.6378915067504	6.12894971772948e-05	0.0406796149535916	"PB.3425.640"	"ENSMUSG00000027620.17"
2.00291356454593	2.89365133199913	38.4135519741023	6.21204345386667e-05	0.0408493624120516	"PB.16347.6"	"ENSMUSG00000078974.11"
2.4817787229056	2.06911681342188	38.3921408933461	6.3323249129032e-05	0.0411624711697216	"PB.3668.1"	"novelGene_35898"
1.6874234602589	5.24010367338393	38.1589265142151	6.37557812510648e-05	0.0411624711697216	"PB.17664.15"	"ENSMUSG00000071415.7"
2.85669391370271	1.52412763669878	38.0880781402716	6.43829297606453e-05	0.0411928944925339	"PB.956.2"	"ENSMUSG00000058603.11"
1.5396874096369	6.80685315567486	37.6617474210903	6.75544638183676e-05	0.0428361648742558	"PB.24138.1"	"ENSMUSG00000008668.16"
2.7680681728352	0.96301937281429	36.721337533625	6.93044261505263e-05	0.043330554037488	"PB.27490.99"	"ENSMUSG00000064339.1"
3.59820544251672	2.80718076612516	37.5919106000418	6.96268773735059e-05	0.043330554037488	"PB.27490.196"	"ENSMUSG00000064339.1"
1.90993782529999	4.38934721346978	37.3428026766212	7.01645153312652e-05	0.043330554037488	"PB.235.1"	"ENSMUSG00000061518.12"
1.94714318365277	3.61987901517427	37.0987139555772	7.22714431849933e-05	0.0440418028942452	"PB.11860.4"	"ENSMUSG00000025491.15"
2.70328160861986	1.22540391082372	36.8229501837358	7.30532773766951e-05	0.0440418028942452	"PB.18006.14"	"ENSMUSG00000057322.13"
1.94523705318984	4.19076482060411	36.9889953483432	7.31766533113806e-05	0.0440418028942452	"PB.21766.3"	"ENSMUSG00000014313.16"
2.40300296163991	1.55707515750119	36.4177824011548	8.00192913250622e-05	0.0471366559765437	"PB.23057.9"	"ENSMUSG00000060636.15"
2.05411319675131	4.52229139069225	36.2258751854851	8.01762223382828e-05	0.0471366559765437	"PB.16705.7"	"ENSMUSG00000044894.15"
-3.94387616969403	0.759918429474656	31.2724524311543	8.08824932283616e-05	0.0471366559765437	"PB.22520.39"	"ENSMUSG00000023025.17"
1.71518108543776	6.25739395723537	36.1412619810018	8.09737116706561e-05	0.0471366559765437	"PB.10512.1"	"ENSMUSG00000037563.16"
1.67593866225195	4.228190826058	35.8846067729197	8.35669958393993e-05	0.0475780479721895	"PB.24286.353"	"ENSMUSG00000119584.1"
1.71544194946456	4.79134446364227	35.8749722660989	8.36476065838081e-05	0.0475780479721895	"PB.23335.7"	"ENSMUSG00000022890.14"
1.75301918932086	4.31799217180086	35.7687983499353	8.47541813256033e-05	0.0475780479721895	"PB.20190.9"	"ENSMUSG00000049517.9"
2.34573935895717	1.94323329973941	35.8650884738343	8.53936571306083e-05	0.0475780479721895	"PB.18695.3"	"ENSMUSG00000113948.2"
3.08318031919932	1.23050358832763	35.0464881771834	8.55053461335162e-05	0.0475780479721895	"PB.25358.56"	"ENSMUSG00000024608.12"
2.78865879173927	1.55698741072242	35.7432133440995	8.57515614193421e-05	0.0475780479721895	"PB.13239.54"	"ENSMUSG00000000740.13"
1.75287063603193	5.00415425671532	35.5955735164777	8.65497297654506e-05	0.0476486454125003	"PB.14133.4"	"ENSMUSG00000036781.14"
1.86591606565204	6.05872993894104	35.4689486257448	8.78964074993241e-05	0.0478598791713987	"PB.9344.2"	"ENSMUSG00000079523.9"
2.64088974191061	1.9678100542997	35.5713674200621	8.86943921343492e-05	0.0478598791713987	"PB.14754.62"	"ENSMUSG00000025794.10"
2.29150896321282	1.97925035713573	35.5194002209704	8.89551253977757e-05	0.0478598791713987	"PB.3385.170"	"ENSMUSG00000074656.14"
2.21202513811546	2.80826887220939	35.2431680546609	9.08220106607427e-05	0.0479315234677231	"PB.16160.10"	"ENSMUSG00000093674.8"
3.10159385890018	2.33678588444371	35.3746084111579	9.08394421747681e-05	0.0479315234677231	"PB.172.60"	"ENSMUSG00000102070.2"
1.88290918207485	2.70099994571671	35.2093317211124	9.11130214188121e-05	0.0479315234677231	"PB.25526.2"	"ENSMUSG00000090000.3"
1.67725976193163	4.17868963307185	34.7274885062025	9.63876299816395e-05	0.0500836105616657	"PB.5308.33"	"ENSMUSG00000028234.7"
2.1653563603141	2.33022412432221	34.7334696281703	9.72602425323314e-05	0.0500836105616657	"PB.12664.6"	"ENSMUSG00000033938.6"
2.25486385616547	3.09483318463086	34.5680139138006	9.86133004532156e-05	0.0500836105616657	"PB.172.59"	"ENSMUSG00000102070.2"
-3.55053212492655	0.751537607283841	31.3407293301335	9.94738271646638e-05	0.0500836105616657	"PB.4025.437"	"ENSMUSG00000037400.18"
2.20357682402896	1.98554640625928	34.5322480560086	0.000100364150572683	0.0500836105616657	"PB.20076.8"	"ENSMUSG00000021607.10"
2.04743993439022	2.09154352563151	34.3995107920935	0.000101656009000943	0.0500836105616657	"PB.14319.2"	"ENSMUSG00000066443.6"
1.5346642950183	5.1823189129488	34.2907467968123	0.000101787948914386	0.0500836105616657	"PB.15440.9"	"ENSMUSG00000033307.8"
2.44219023874594	1.49339006981141	34.4309222655609	0.000101871544651786	0.0500836105616657	"PB.21035.5"	"novelGene_186611"
2.13869428935057	2.18760029810886	34.3646974522072	0.000102045182487562	0.0500836105616657	"PB.3425.586"	"ENSMUSG00000027620.17"
2.36566976404083	1.16057046608085	34.2709956875097	0.000102401149327511	0.0500836105616657	"PB.16595.142"	"ENSMUSG00000020372.16"
1.58515845176791	5.07068954751164	34.1825573050311	0.00010319306402817	0.0500836105616657	"PB.13733.3"	"ENSMUSG00000009927.10"
1.83947648042961	2.32057426503195	34.200266060214	0.00010366649421373	0.0500836105616657	"PB.24246.1"	"ENSMUSG00000050410.16"
1.49495693101925	6.72665850806051	33.9193377618039	0.000106683579804707	0.0511929807712872	"PB.10788.17"	"ENSMUSG00000003429.12"
1.97430411448749	3.92263404447662	33.7112236825393	0.000109628589181233	0.0522531058728992	"PB.23057.3"	"ENSMUSG00000060636.15"
1.5672592447281	5.59146066277448	33.376666310815	0.000114367475159188	0.0536509117379072	"PB.8764.18"	"ENSMUSG00000029632.8"
2.61182353770912	3.36138103074191	33.3724733208673	0.000114791699462039	0.0536509117379072	"PB.10151.6"	"ENSMUSG00000035674.14"
1.99038984297051	4.4267514721794	33.347817711023	0.000114827561415422	0.0536509117379072	"PB.18705.17"	"ENSMUSG00000049751.7"
2.93365988584301	1.23026753532201	32.8993846266566	0.00011598199320394	0.0538361122571936	"PB.24015.45"	"ENSMUSG00000024018.19"
-3.63415393737655	3.09859967677088	33.2882206204036	0.000117571472701303	0.0539982522685185	"PB.12387.1"	"ENSMUSG00000031604.11"
1.72752495582468	4.65955992766791	33.1454863645302	0.000117851970622233	0.0539982522685185	"PB.2834.1"	"ENSMUSG00000027133.4"
2.4425196205556	1.57949177067215	33.1222142492623	0.000120543640917395	0.0548774925276439	"PB.12500.33"	"ENSMUSG00000045128.10"
1.79189817768808	4.48165798220423	32.9116151466422	0.000121493613040763	0.0549576745512224	"PB.12471.35"	"ENSMUSG00000090137.9"
-2.12623976901608	2.17295669646539	32.8922890341795	0.000123063565435397	0.0553155148965598	"PB.6505.108"	"novelGene_ENSMUSG00000037443.14_AS"
2.73636891271203	1.53038805111001	32.7468758221424	0.000125237137022805	0.0554300652396572	"PB.14754.55"	"ENSMUSG00000025794.10"
1.54937207678013	6.30603782078969	32.658523715994	0.000125544592029137	0.0554300652396572	"PB.9700.2"	"ENSMUSG00000057841.6"
2.08135757511494	2.9783013104235	32.674343869239	0.000125659900922075	0.0554300652396572	"PB.8974.340"	"ENSMUSG00000019689.5"
1.92064741540547	4.33957431437247	32.4824062755972	0.000128528576263199	0.0563454997384944	"PB.7985.2"	"ENSMUSG00000041697.10"
1.70246620697188	4.76533285299039	32.2914490288876	0.000131777726432476	0.057273898520578	"PB.12471.34"	"ENSMUSG00000090137.9"
2.15711647956664	1.62484373813458	32.4161729236453	0.000132259245517042	0.057273898520578	"PB.23700.39"	"ENSMUSG00000014767.18"
-1.23732673217194	6.45557604757221	32.1888544219916	0.000133555517851971	0.0574847231656311	"PB.1730.64"	"ENSMUSG00000016494.10"
1.7152607409911	4.50322585354479	32.063839048545	0.000135823572141317	0.0581087606620734	"PB.11497.48"	"ENSMUSG00000008683.17"
2.67344349248742	1.03362327636116	31.4356438081401	0.000141386871751909	0.0601266721254421	"PB.4966.17"	"ENSMUSG00000104960.3"
3.7347068439634	3.17661390128609	31.7618133906631	0.000143713619470946	0.0607523663167091	"PB.19521.1"	"ENSMUSG00000094777.3"
1.66824241672162	3.30313595356788	31.5720154379726	0.000145184566087699	0.0610110218874692	"PB.13733.8"	"ENSMUSG00000009927.10"
1.76628780014949	3.84077566903636	31.4935128951447	0.000146643495682314	0.0612616142344837	"PB.1038.9"	"ENSMUSG00000090553.9"
2.12978745800964	3.11714636951698	31.3654632946804	0.000149479013720539	0.0617723490657135	"PB.26751.3"	"ENSMUSG00000016427.8"
3.09223802161781	1.09323486284539	30.537083466049	0.000149605655378177	0.0617723490657135	"PB.14754.64"	"ENSMUSG00000025794.10"
2.60167003648824	1.02024259953293	30.7625003435295	0.000155907958052312	0.0640024697856481	"PB.22204.12"	"ENSMUSG00000060036.15"
3.62516534106743	1.70980186334598	30.3903276664032	0.000159779647471935	0.0652148895621228	"PB.21404.32"	"ENSMUSG00000060126.15"
2.45788561392387	1.26264357828356	30.7549509473543	0.000162864946389487	0.0660943178721997	"PB.16979.7"	"ENSMUSG00000059278.10"
1.48392854639308	4.49147870072676	30.4863874421239	0.000168166753949262	0.0675173863092385	"PB.5519.194"	"ENSMUSG00000071014.11"
1.78133381383123	3.83281436590124	30.4376645891364	0.000169367401791645	0.0675173863092385	"PB.11489.9"	"ENSMUSG00000090862.4"
-3.61811461592565	1.09945436560356	28.8049057216783	0.000169709163118084	0.0675173863092385	"PB.20576.16"	"ENSMUSG00000021738.6"
2.42474663992376	1.32451389195318	30.4150711153285	0.000171601527385796	0.0675173863092385	"PB.26926.69"	"ENSMUSG00000008682.14"
1.94916657919088	3.71301496047928	30.3421621477628	0.000171658676710623	0.0675173863092385	"PB.14769.15"	"ENSMUSG00000038412.9"
-2.30676167767405	2.09591986156626	30.3520754896608	0.000173596071567648	0.0675173863092385	"PB.10363.2"	"ENSMUSG00000057667.8"
1.85992504354006	4.12116516685334	30.2426466802516	0.000173978029885734	0.0675173863092385	"PB.10024.3"	"ENSMUSG00000060032.7"
1.98371733234078	1.70072012703577	30.3218835773418	0.000174928909668275	0.0675173863092385	"PB.6570.20"	"ENSMUSG00000059291.16"
1.68141607235281	4.04562318435893	30.1686119290483	0.000175773419636156	0.0675173863092385	"PB.20022.4"	"ENSMUSG00000021520.5"
1.97640068009647	2.65956190482585	30.191399656357	0.000175878517962927	0.0675173863092385	"PB.21184.14"	"ENSMUSG00000021967.5"
-3.1645281262794	3.20655099656653	29.9662010618898	0.000182030992508588	0.069503543317029	"PB.10624.1"	"novelGene_94640"
2.80450132019199	0.987975849541183	29.241745888142	0.000186203674217439	0.0701378502935473	"PB.10788.170"	"ENSMUSG00000074129.15"
2.70392798344399	1.70089908964933	29.863017453663	0.000186360481960406	0.0701378502935473	"PB.24324.70"	"ENSMUSG00000023944.15"
2.16808421326073	1.45137387248856	29.8736366134609	0.000186655031829235	0.0701378502935473	"PB.21080.4"	"ENSMUSG00000010406.13"
1.55152994037193	3.95423837843628	29.6074859127654	0.000190155287652856	0.0707153034809551	"PB.15818.3"	"ENSMUSG00000020018.7"
2.47148084130118	1.17295245444475	29.5507243467784	0.000190972596085757	0.0707153034809551	"PB.27490.34"	"ENSMUSG00000064337.1"
1.74405139888393	4.53677541372494	29.5681745035243	0.00019117895588988	0.0707153034809551	"PB.15563.1"	"ENSMUSG00000063457.15"
2.48112424289221	0.894198038864377	29.1345275534186	0.000195196773864726	0.0713257347480229	"PB.9093.32"	"ENSMUSG00000095526.3"
-2.90632808903767	3.57702565928006	29.4025381841557	0.00019619448768393	0.0713257347480229	"PB.1339.1"	"novelGene_13191"
2.36665311972084	2.67784411695455	29.415909403522	0.000196564800017759	0.0713257347480229	"PB.7990.68"	"ENSMUSG00000067274.11"
1.60858684702059	4.44794670963369	29.3001257709105	0.000198582856260194	0.0713257347480229	"PB.24114.5"	"ENSMUSG00000059208.16"
1.92410379157709	3.75983657822088	29.28624511476	0.000199074532649109	0.0713257347480229	"PB.6160.26"	"ENSMUSG00000047675.16"
2.17629738454213	1.54118300636552	29.3960619032327	0.000199637644811521	0.0713257347480229	"PB.3981.14"	"ENSMUSG00000027706.9"
3.1938939821872	0.739848869772119	27.4919205411672	0.000199859491331285	0.0713257347480229	"PB.14007.8"	"ENSMUSG00000007892.9"
1.87503962735488	2.42189165181751	29.0300259389433	0.000207441607555689	0.0733136822655914	"PB.15083.41"	"ENSMUSG00000075266.6"
1.87087322705068	3.16854888599339	28.9393806482777	0.000209375729690287	0.0733136822655914	"PB.23923.2"	"ENSMUSG00000024208.17"
