"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"isoform"	"associated_gene"	"associated_transcript"
2.31912053283722	2.94486262223868	62.3668739467854	6.59581002580427e-06	0.0272113943520394	"PB.12814.3"	"ENSMUSG00000031765.9"	"ENSMUST00000034215.8"
3.03430712033605	2.88349763728279	61.4454462813392	7.16923571536705e-06	0.0272113943520394	"PB.18006.1"	"ENSMUSG00000057322.13"	"ENSMUST00000106602.10"
2.77179076285922	4.22751113847157	60.5402061801432	7.56884990505454e-06	0.0272113943520394	"PB.18696.17"	"ENSMUSG00000034892.9"	"ENSMUST00000037023.9"
2.20379724123545	5.44793845991555	60.389448351805	7.6487315031743e-06	0.0272113943520394	"PB.16163.1"	"ENSMUSG00000025362.7"	"ENSMUST00000026420.7"
1.95560449564365	5.87579213650225	60.0085600241941	7.88350692761193e-06	0.0272113943520394	"PB.6434.8"	"ENSMUSG00000054428.13"	"ENSMUST00000067496.7"
2.12054432321306	3.79033813500679	59.7762304218826	8.04236415737552e-06	0.0272113943520394	"PB.15572.22"	"ENSMUSG00000020163.13"	"ENSMUST00000020372.6"
2.84138020130549	2.29443446865897	58.7141381712279	9.00373852468873e-06	0.0272113943520394	"PB.25369.4"	"ENSMUSG00000091957.6"	"ENSMUST00000076842.7"
2.9424674338991	1.88806691021049	58.4240661722444	9.20145932785121e-06	0.0272113943520394	"PB.7990.76"	"ENSMUSG00000067274.11"	"ENSMUST00000086519.12"
2.6149876277941	4.26704427743315	57.2463680370348	9.88354296990364e-06	0.0272113943520394	"PB.4108.7"	"ENSMUSG00000037152.12"	"ENSMUST00000038108.12"
2.57696572110033	2.03402777129156	57.5209092604264	9.93631510526791e-06	0.0272113943520394	"PB.17009.7"	"ENSMUSG00000070394.11"	"ENSMUST00000094065.5"
2.15127405102775	4.2037215508249	56.9052271646233	1.01643140577031e-05	0.0272113943520394	"PB.22386.1"	"ENSMUSG00000067870.6"	"ENSMUST00000181935.2"
1.92761540008367	3.84706096397303	56.4671798284777	1.05468836282618e-05	0.0272113943520394	"PB.8242.2"	"ENSMUSG00000060419.9"	"ENSMUST00000140155.2"
2.16653047930284	4.62685070202809	56.4135464191459	1.05881789225145e-05	0.0272113943520394	"PB.27228.6"	"ENSMUSG00000079435.10"	"ENSMUST00000113211.8"
2.34540201295272	4.2382675773238	55.753291190974	1.12015732397936e-05	0.0272113943520394	"PB.25754.219"	"ENSMUSG00000092341.6"	"ENSMUST00000249645.1"
2.88247728856878	2.84073168841523	55.5912734890258	1.15240679919613e-05	0.0272113943520394	"PB.11626.7"	"ENSMUSG00000047721.9"	"ENSMUST00000130498.2"
2.69449981378501	4.91863176914027	55.3046532180215	1.16333701537699e-05	0.0272113943520394	"PB.4491.18"	"ENSMUSG00000090733.7"	"ENSMUST00000170122.4"
2.13862775105149	3.951355403582	54.8005463319944	1.21553247599008e-05	0.0272113943520394	"PB.16249.6"	"ENSMUSG00000059534.9"	"ENSMUST00000058407.6"
2.03331716719247	4.28862842276679	54.7847904068563	1.21661864562886e-05	0.0272113943520394	"PB.23792.7"	"ENSMUSG00000055839.7"	"ENSMUST00000069579.7"
3.50185663673246	1.20462754362409	51.4663551572641	1.23884829885019e-05	0.0272113943520394	"PB.16163.2"	"ENSMUSG00000025362.7"	"ENSMUST00000026420.7"
2.46217289523005	3.37844058484816	54.2964845126413	1.27307649919937e-05	0.0272113943520394	"PB.24122.25"	"ENSMUSG00000067288.14"	"ENSMUST00000087342.13"
2.19124799849931	4.24983003303672	53.7930297227774	1.32632675653176e-05	0.0272113943520394	"PB.11890.2"	"ENSMUSG00000025508.14"	"ENSMUST00000084434.11"
2.38413993757468	3.45326186537363	53.2299928588743	1.39674150587459e-05	0.0272113943520394	"PB.3791.1"	"ENSMUSG00000039001.13"	"ENSMUST00000059080.7"
2.30938006793733	3.58713663286857	53.1975965166966	1.39968169352683e-05	0.0272113943520394	"PB.14219.14"	"ENSMUSG00000007656.15"	"ENSMUST00000168166.8"
2.05100234247788	5.38792726377364	53.0051677959676	1.42080400506837e-05	0.0272113943520394	"PB.15597.4"	"ENSMUSG00000035215.10"	"ENSMUST00000035775.9"
2.14659949622111	3.6207463354313	52.4566135141673	1.49431050807465e-05	0.0272113943520394	"PB.25897.1"	"ENSMUSG00000036372.15"	"ENSMUST00000040372.14"
2.05911407715442	5.08952326089445	51.9466311623866	1.56194953195131e-05	0.0274048008739417	"PB.14007.1"	"ENSMUSG00000007892.9"	"ENSMUST00000008036.9"
2.22949872709367	4.18135315554012	51.8120504625461	1.58210737384589e-05	0.0274048008739417	"PB.10343.2"	"ENSMUSG00000040824.4"	"ENSMUST00000049294.4"
2.13321536212285	3.1172337257283	51.503944566053	1.63143485351118e-05	0.0275863980622644	"PB.26432.9"	"ENSMUSG00000071528.5"	"ENSMUST00000096014.5"
3.58418938645571	0.81613220009356	44.7890197889245	1.7528775713693e-05	0.0279647560038992	"PB.6570.21"	"ENSMUSG00000059291.16"	"ENSMUST00000102536.11"
2.31003612050892	2.32610420443536	50.740159367117	1.77094748459081e-05	0.0279647560038992	"PB.12814.5"	"ENSMUSG00000031765.9"	"ENSMUST00000034215.8"
2.5900832920567	2.82182428554301	50.6748862023327	1.77193993181468e-05	0.0279647560038992	"PB.4457.2"	"ENSMUSG00000042737.10"	"ENSMUST00000040824.2"
2.64225203768757	3.23073602045162	49.9703637133438	1.88242402991889e-05	0.0280679800869668	"PB.18006.9"	"ENSMUSG00000057322.13"	"ENSMUST00000077915.10"
2.35562688573646	3.04438419122212	49.9120636606511	1.89193358167679e-05	0.0280679800869668	"PB.24501.32"	"ENSMUSG00000049760.7"	"ENSMUST00000052832.6"
1.93812620889323	4.99420777234701	49.8287202588263	1.89704592316761e-05	0.0280679800869668	"PB.17771.3"	"ENSMUSG00000063316.14"	"ENSMUST00000077856.13"
1.90745005853018	4.4523276914763	49.1637933198746	2.01976940808357e-05	0.0292201034059629	"PB.10619.6"	"ENSMUSG00000036751.8"	"ENSMUST00000075738.6"
1.89720710166007	7.11183359531894	48.580685426532	2.13372527223765e-05	0.0292201034059629	"PB.25358.3"	"ENSMUSG00000024608.12"	"ENSMUST00000025511.11"
2.33079685123591	2.81706868759024	48.6517027345473	2.13491732103972e-05	0.0292201034059629	"PB.12610.65"	"ENSMUSG00000031683.17"	"ENSMUST00000051867.7"
2.47525251162557	2.65834255985623	48.6716501710978	2.13949137147815e-05	0.0292201034059629	"PB.20190.18"	"ENSMUSG00000049517.9"	"ENSMUST00000051955.9"
2.31472888287223	3.9951517877745	48.2257450825415	2.21001285085473e-05	0.0296137552178966	"PB.23125.11"	"ENSMUSG00000022820.5"	"ENSMUST00000023514.4"
1.98338787233387	5.6956929473002	47.6692515576147	2.32932738855812e-05	0.0306345373718535	"PB.2975.2"	"ENSMUSG00000074884.13"	"ENSMUST00000139253.8"
2.32850938044402	2.91924518336906	47.5415768421717	2.37248614183721e-05	0.0306348351467522	"PB.11890.13"	"ENSMUSG00000025508.14"	"ENSMUST00000084434.11"
1.82422234355066	4.46489962477846	47.2453117069594	2.42811108210446e-05	0.030785303743622	"PB.6627.31"	"ENSMUSG00000050608.12"	"ENSMUST00000143971.2"
2.32674897607451	3.15912331441624	47.1044241723284	2.47083500666927e-05	0.030785303743622	"PB.27490.186"	"ENSMUSG00000064339.1"	"ENSMUST00000082390.1"
2.71816189531854	1.6844373084528	46.9654868272804	2.55103540759615e-05	0.0312365488986329	"PB.12094.2"	"ENSMUSG00000081094.5"	"ENSMUST00000122422.3"
2.64529012561123	2.50686120470033	46.3354918763597	2.69876658600593e-05	0.0324853735883991	"PB.24286.374"	"ENSMUSG00000119584.1"	"ENSMUST00000240377.1"
2.63811560468104	2.00483021226351	45.9867193587668	2.82061431624865e-05	0.0330929837351322	"PB.799.1"	"ENSMUSG00000073616.11"	"ENSMUST00000097642.4"
2.31069185731469	2.84416553555469	45.691405048541	2.84901740371331e-05	0.0330929837351322	"PB.14341.167"	"ENSMUSG00000062270.15"	"ENSMUST00000169860.8"
2.36512075076971	5.50134555368187	45.4896244192266	2.88903672478942e-05	0.0330929837351322	"PB.16160.1"	"ENSMUSG00000093674.8"	"ENSMUST00000176010.8"
2.98714622418009	1.74801413274806	45.249449800772	2.99652452135814e-05	0.0336410912679252	"PB.15080.3"	"ENSMUSG00000069682.9"	"ENSMUST00000168697.4"
2.0439774728227	2.56229486982755	44.9806364926843	3.06364015802376e-05	0.0336410912679252	"PB.585.3"	"ENSMUSG00000046330.11"	"ENSMUST00000059980.11"
2.90508082395666	1.37055698088112	44.2222332792317	3.2016599131959e-05	0.0336410912679252	"PB.27490.38"	"ENSMUSG00000064337.1"	"ENSMUST00000082388.1"
2.30591231010753	3.90739133917645	44.3501227460205	3.24753206042415e-05	0.0336410912679252	"PB.24123.3"	"ENSMUSG00000041881.14"	"ENSMUST00000048249.8"
2.18249363688417	2.78830520947862	44.203640534204	3.31240788527004e-05	0.0336410912679252	"PB.7077.3"	"ENSMUSG00000028998.7"	"ENSMUST00000030851.7"
2.84855796258954	1.75702097801564	44.2808456889412	3.33137663277273e-05	0.0336410912679252	"PB.13691.433"	"ENSMUSG00000015656.18"	"ENSMUST00000117557.8"
1.98372656748242	3.63537230640273	44.0801475634843	3.3393056796544e-05	0.0336410912679252	"PB.7638.3"	"ENSMUSG00000029373.8"	"ENSMUST00000031320.8"
2.7734425741824	2.29635460340621	44.1671162652037	3.3802832147568e-05	0.0336410912679252	"PB.27490.127"	"ENSMUSG00000064339.1"	"ENSMUST00000082390.1"
2.0078958114954	3.36898668188297	43.9104148051276	3.40063338846714e-05	0.0336410912679252	"PB.6261.4"	"ENSMUSG00000028648.14"	"ENSMUST00000030401.14"
2.5431966826937	2.40843912618829	43.9207356422033	3.44607729220341e-05	0.0336410912679252	"PB.173.2"	"ENSMUSG00000101249.2"	"ENSMUST00000187117.2"
2.14973681610263	3.42216061086495	43.7284766174947	3.46599479797425e-05	0.0336410912679252	"PB.19294.25"	"ENSMUSG00000021290.7"	"ENSMUST00000021719.7"
2.61392635772898	1.97945301635605	43.8426692276154	3.5053165403997e-05	0.0336410912679252	"PB.23966.45"	"ENSMUSG00000037805.16"	"ENSMUST00000233427.2"
2.45517441879401	2.73812161616005	43.0687597769133	3.73910039712306e-05	0.0354039710800404	"PB.3426.2"	"ENSMUSG00000067847.14"	"ENSMUST00000088610.11"
2.41114161789752	3.69161181588114	42.8770448746482	3.78870696867468e-05	0.0354039710800404	"PB.27490.71"	"ENSMUSG00000064339.1"	"ENSMUST00000082390.1"
1.68029944478654	5.37222022765205	42.5199348180433	3.92802371936153e-05	0.0362291320162775	"PB.15838.59"	"ENSMUSG00000020022.18"	"ENSMUST00000179990.8"
2.69317576495813	2.36411157933343	42.5690464174311	3.98291111402951e-05	0.0362644056932387	"PB.27490.450"	"ENSMUSG00000064358.1"	"ENSMUST00000082409.1"
2.01118513742869	3.79793553311493	42.2349203284466	4.05303942931705e-05	0.0363010440874461	"PB.25184.4"	"ENSMUSG00000014294.5"	"ENSMUST00000014438.5"
2.33832962735092	3.47366479198865	42.1089762920183	4.11341391963039e-05	0.0363010440874461	"PB.2978.10"	"ENSMUSG00000027245.12"	"ENSMUST00000126764.2"
2.32042641566515	3.65696598821332	41.9355885920323	4.18816329588002e-05	0.0363010440874461	"PB.8620.61"	"ENSMUSG00000038690.16"	"ENSMUST00000161741.8"
1.71016958844534	5.64938508025173	41.7205290078053	4.27943364953537e-05	0.0363010440874461	"PB.16946.1"	"ENSMUSG00000060938.15"	"ENSMUST00000073471.13"
1.71020124323772	5.9073310784986	41.6896868807696	4.29362241561479e-05	0.0363010440874461	"PB.17234.20"	"ENSMUSG00000058546.9"	"ENSMUST00000102483.5"
2.31190855856947	2.36180476359671	41.5230310276285	4.42842365934235e-05	0.036525191245699	"PB.11895.19"	"ENSMUSG00000038489.9"	"ENSMUST00000043870.9"
1.88887947071103	4.00258382639025	41.2933100096179	4.48506506400499e-05	0.036525191245699	"PB.14270.15"	"ENSMUSG00000032330.8"	"ENSMUST00000034881.8"
2.4498519060301	3.26410869646322	41.1996137605442	4.54435675088415e-05	0.036525191245699	"PB.8811.16"	"ENSMUSG00000023089.13"	"ENSMUST00000023851.9"
2.65301801157262	1.83590423705211	41.2290339618879	4.62499852105234e-05	0.036525191245699	"PB.11251.23"	"ENSMUSG00000030744.14"	"ENSMUST00000032998.13"
2.62093565462603	1.95603808173482	41.188489507231	4.64516819041211e-05	0.036525191245699	"PB.8242.1"	"ENSMUSG00000060419.9"	"ENSMUST00000140155.2"
2.13549513561155	3.96164595213817	40.9455112903941	4.65987450957884e-05	0.036525191245699	"PB.5154.30"	"ENSMUSG00000068523.13"	"ENSMUST00000090031.12"
2.12515075736043	3.37199536048679	40.8991410292984	4.68903064452272e-05	0.036525191245699	"PB.9434.47"	"ENSMUSG00000057278.9"	"ENSMUST00000089558.7"
2.92262215025049	1.84390623869512	40.9786553725249	4.73157548628439e-05	0.036525191245699	"PB.14007.7"	"ENSMUSG00000007892.9"	"ENSMUST00000008036.9"
3.28442791561451	0.820918483271426	37.4467690904607	4.98192406069119e-05	0.0380442220286266	"PB.16163.14"	"ENSMUSG00000025362.7"	"ENSMUST00000026420.7"
2.1317375019239	3.30668687655895	40.2104234827152	5.06081234735882e-05	0.0382355140528804	"PB.3700.1"	"ENSMUSG00000016252.8"	"ENSMUST00000016396.8"
1.8772630030746	4.20490744938106	39.8311105403665	5.27072519605806e-05	0.0394022771261944	"PB.25822.1"	"ENSMUSG00000035885.6"	"ENSMUST00000039758.6"
2.60042370384038	2.50975123297508	39.637475004126	5.45895766469117e-05	0.0401279523198555	"PB.9626.18"	"ENSMUSG00000013736.17"	"novel"
2.45174906072969	2.20079190999645	39.6375542463749	5.48080284857008e-05	0.0401279523198555	"PB.14747.56"	"ENSMUSG00000032518.7"	"ENSMUST00000217317.2"
2.26121516878844	3.47554485900337	39.200868559124	5.66759578893472e-05	0.0406796149535916	"PB.24502.10"	"ENSMUSG00000057863.7"	"ENSMUST00000080492.7"
2.27158891644555	3.99459157276979	39.0436897786164	5.76386598020168e-05	0.0406796149535916	"PB.12437.11"	"ENSMUSG00000036199.10"	"ENSMUST00000110167.5"
2.69589603211278	1.66202602131428	38.9628792390879	5.92556086913787e-05	0.0406796149535916	"PB.24391.21"	"ENSMUSG00000033475.16"	"ENSMUST00000113301.2"
2.77239251025712	1.67478805878161	38.8941689753731	5.95706732426882e-05	0.0406796149535916	"PB.27125.58"	"ENSMUSG00000031320.10"	"ENSMUST00000033683.8"
2.35956118696507	3.7288827519443	38.7106395814171	5.99091991033646e-05	0.0406796149535916	"PB.8992.56"	"ENSMUSG00000002416.14"	"ENSMUST00000135671.8"
1.91757884356934	4.68197420206085	38.693798513508	5.99501468417451e-05	0.0406796149535916	"PB.13754.31"	"ENSMUSG00000038717.10"	"ENSMUST00000043675.9"
2.06669282321204	3.64079479325669	38.6639965490061	6.02142788765518e-05	0.0406796149535916	"PB.10199.2"	"ENSMUSG00000030432.13"	"ENSMUST00000032597.12"
2.46286417782902	3.70000009055238	38.6232580024047	6.05295526389279e-05	0.0406796149535916	"PB.27490.26"	"ENSMUSG00000064337.1"	"ENSMUST00000082388.1"
2.93999062551261	0.767441642540099	36.757393684732	6.09054438747536e-05	0.0406796149535916	"PB.27490.251"	"ENSMUSG00000064341.1"	"ENSMUST00000082392.1"
2.58705267998127	2.3861566185908	38.6378915067504	6.12894971772948e-05	0.0406796149535916	"PB.3425.640"	"ENSMUSG00000027620.17"	"ENSMUST00000109584.8"
2.00291356454593	2.89365133199913	38.4135519741023	6.21204345386667e-05	0.0408493624120516	"PB.16347.6"	"ENSMUSG00000078974.11"	"ENSMUST00000166950.8"
2.4817787229056	2.06911681342188	38.3921408933461	6.3323249129032e-05	0.0411624711697216	"PB.3668.1"	"novelGene_35898"	"novel"
1.6874234602589	5.24010367338393	38.1589265142151	6.37557812510648e-05	0.0411624711697216	"PB.17664.15"	"ENSMUSG00000071415.7"	"ENSMUST00000103146.5"
2.85669391370271	1.52412763669878	38.0880781402716	6.43829297606453e-05	0.0411928944925339	"PB.956.2"	"ENSMUSG00000058603.11"	"ENSMUST00000121497.2"
1.5396874096369	6.80685315567486	37.6617474210903	6.75544638183676e-05	0.0428361648742558	"PB.24138.1"	"ENSMUSG00000008668.16"	"ENSMUST00000008812.9"
2.7680681728352	0.96301937281429	36.721337533625	6.93044261505263e-05	0.043330554037488	"PB.27490.99"	"ENSMUSG00000064339.1"	"ENSMUST00000082390.1"
3.59820544251672	2.80718076612516	37.5919106000418	6.96268773735059e-05	0.043330554037488	"PB.27490.196"	"ENSMUSG00000064339.1"	"ENSMUST00000082390.1"
1.90993782529999	4.38934721346978	37.3428026766212	7.01645153312652e-05	0.043330554037488	"PB.235.1"	"ENSMUSG00000061518.12"	"ENSMUST00000193210.6"
1.94714318365277	3.61987901517427	37.0987139555772	7.22714431849933e-05	0.0440418028942452	"PB.11860.4"	"ENSMUSG00000025491.15"	"ENSMUST00000026564.9"
2.70328160861986	1.22540391082372	36.8229501837358	7.30532773766951e-05	0.0440418028942452	"PB.18006.14"	"ENSMUSG00000057322.13"	"ENSMUST00000082092.5"
1.94523705318984	4.19076482060411	36.9889953483432	7.31766533113806e-05	0.0440418028942452	"PB.21766.3"	"ENSMUSG00000014313.16"	"ENSMUST00000014457.15"
2.40300296163991	1.55707515750119	36.4177824011548	8.00192913250622e-05	0.0471366559765437	"PB.23057.9"	"ENSMUSG00000060636.15"	"ENSMUST00000115079.8"
2.05411319675131	4.52229139069225	36.2258751854851	8.01762223382828e-05	0.0471366559765437	"PB.16705.7"	"ENSMUSG00000044894.15"	"ENSMUST00000061326.5"
1.71518108543776	6.25739395723537	36.1412619810018	8.09737116706561e-05	0.0471366559765437	"PB.10512.1"	"ENSMUSG00000037563.16"	"ENSMUST00000082134.6"
1.67593866225195	4.228190826058	35.8846067729197	8.35669958393993e-05	0.0475780479721895	"PB.24286.353"	"ENSMUSG00000119584.1"	"ENSMUST00000240377.1"
1.71544194946456	4.79134446364227	35.8749722660989	8.36476065838081e-05	0.0475780479721895	"PB.23335.7"	"ENSMUSG00000022890.14"	"ENSMUST00000023608.14"
1.75301918932086	4.31799217180086	35.7687983499353	8.47541813256033e-05	0.0475780479721895	"PB.20190.9"	"ENSMUSG00000049517.9"	"ENSMUST00000051955.9"
2.34573935895717	1.94323329973941	35.8650884738343	8.53936571306083e-05	0.0475780479721895	"PB.18695.3"	"ENSMUSG00000113948.2"	"ENSMUST00000221295.2"
3.08318031919932	1.23050358832763	35.0464881771834	8.55053461335162e-05	0.0475780479721895	"PB.25358.56"	"ENSMUSG00000024608.12"	"ENSMUST00000122279.2"
2.78865879173927	1.55698741072242	35.7432133440995	8.57515614193421e-05	0.0475780479721895	"PB.13239.54"	"ENSMUSG00000000740.13"	"ENSMUST00000000756.6"
1.75287063603193	5.00415425671532	35.5955735164777	8.65497297654506e-05	0.0476486454125003	"PB.14133.4"	"ENSMUSG00000036781.14"	"ENSMUST00000040917.14"
1.86591606565204	6.05872993894104	35.4689486257448	8.78964074993241e-05	0.0478598791713987	"PB.9344.2"	"ENSMUSG00000079523.9"	"ENSMUST00000114050.8"
2.64088974191061	1.9678100542997	35.5713674200621	8.86943921343492e-05	0.0478598791713987	"PB.14754.62"	"ENSMUSG00000025794.10"	"ENSMUST00000165532.3"
2.29150896321282	1.97925035713573	35.5194002209704	8.89551253977757e-05	0.0478598791713987	"PB.3385.170"	"ENSMUSG00000074656.14"	"ENSMUST00000099173.11"
2.21202513811546	2.80826887220939	35.2431680546609	9.08220106607427e-05	0.0479315234677231	"PB.16160.10"	"ENSMUSG00000093674.8"	"ENSMUST00000177163.8"
3.10159385890018	2.33678588444371	35.3746084111579	9.08394421747681e-05	0.0479315234677231	"PB.172.60"	"ENSMUSG00000102070.2"	"ENSMUST00000188231.2"
1.88290918207485	2.70099994571671	35.2093317211124	9.11130214188121e-05	0.0479315234677231	"PB.25526.2"	"ENSMUSG00000090000.3"	"ENSMUST00000026487.6"
1.67725976193163	4.17868963307185	34.7274885062025	9.63876299816395e-05	0.0500836105616657	"PB.5308.33"	"ENSMUSG00000028234.7"	"ENSMUST00000138502.2"
2.1653563603141	2.33022412432221	34.7334696281703	9.72602425323314e-05	0.0500836105616657	"PB.12664.6"	"ENSMUSG00000033938.6"	"ENSMUST00000036996.6"
2.25486385616547	3.09483318463086	34.5680139138006	9.86133004532156e-05	0.0500836105616657	"PB.172.59"	"ENSMUSG00000102070.2"	"ENSMUST00000188231.2"
2.20357682402896	1.98554640625928	34.5322480560086	0.000100364150572683	0.0500836105616657	"PB.20076.8"	"ENSMUSG00000021607.10"	"ENSMUST00000022098.10"
2.04743993439022	2.09154352563151	34.3995107920935	0.000101656009000943	0.0500836105616657	"PB.14319.2"	"ENSMUSG00000066443.6"	"ENSMUST00000155008.2"
1.5346642950183	5.1823189129488	34.2907467968123	0.000101787948914386	0.0500836105616657	"PB.15440.9"	"ENSMUSG00000033307.8"	"ENSMUST00000038169.8"
2.44219023874594	1.49339006981141	34.4309222655609	0.000101871544651786	0.0500836105616657	"PB.21035.5"	"novelGene_186611"	"novel"
2.13869428935057	2.18760029810886	34.3646974522072	0.000102045182487562	0.0500836105616657	"PB.3425.586"	"ENSMUSG00000027620.17"	"ENSMUST00000029149.13"
2.36566976404083	1.16057046608085	34.2709956875097	0.000102401149327511	0.0500836105616657	"PB.16595.142"	"ENSMUSG00000020372.16"	"ENSMUST00000020640.8"
1.58515845176791	5.07068954751164	34.1825573050311	0.00010319306402817	0.0500836105616657	"PB.13733.3"	"ENSMUSG00000009927.10"	"ENSMUST00000080300.9"
1.83947648042961	2.32057426503195	34.200266060214	0.00010366649421373	0.0500836105616657	"PB.24246.1"	"ENSMUSG00000050410.16"	"ENSMUST00000160885.2"
1.49495693101925	6.72665850806051	33.9193377618039	0.000106683579804707	0.0511929807712872	"PB.10788.17"	"ENSMUSG00000003429.12"	"ENSMUST00000003521.10"
1.97430411448749	3.92263404447662	33.7112236825393	0.000109628589181233	0.0522531058728992	"PB.23057.3"	"ENSMUSG00000060636.15"	"ENSMUST00000078804.12"
1.5672592447281	5.59146066277448	33.376666310815	0.000114367475159188	0.0536509117379072	"PB.8764.18"	"ENSMUSG00000029632.8"	"ENSMUST00000204978.3"
2.61182353770912	3.36138103074191	33.3724733208673	0.000114791699462039	0.0536509117379072	"PB.10151.6"	"ENSMUSG00000035674.14"	"ENSMUST00000076657.11"
1.99038984297051	4.4267514721794	33.347817711023	0.000114827561415422	0.0536509117379072	"PB.18705.17"	"ENSMUSG00000049751.7"	"ENSMUST00000054544.7"
2.93365988584301	1.23026753532201	32.8993846266566	0.00011598199320394	0.0538361122571936	"PB.24015.45"	"ENSMUSG00000024018.19"	"ENSMUST00000128751.3"
1.72752495582468	4.65955992766791	33.1454863645302	0.000117851970622233	0.0539982522685185	"PB.2834.1"	"ENSMUSG00000027133.4"	"ENSMUST00000028553.4"
2.4425196205556	1.57949177067215	33.1222142492623	0.000120543640917395	0.0548774925276439	"PB.12500.33"	"ENSMUSG00000045128.10"	"ENSMUST00000212709.2"
1.79189817768808	4.48165798220423	32.9116151466422	0.000121493613040763	0.0549576745512224	"PB.12471.35"	"ENSMUSG00000090137.9"	"ENSMUST00000125184.8"
2.73636891271203	1.53038805111001	32.7468758221424	0.000125237137022805	0.0554300652396572	"PB.14754.55"	"ENSMUSG00000025794.10"	"ENSMUST00000165532.3"
1.54937207678013	6.30603782078969	32.658523715994	0.000125544592029137	0.0554300652396572	"PB.9700.2"	"ENSMUSG00000057841.6"	"ENSMUST00000081840.6"
2.08135757511494	2.9783013104235	32.674343869239	0.000125659900922075	0.0554300652396572	"PB.8974.340"	"ENSMUSG00000019689.5"	"ENSMUST00000019833.5"
1.92064741540547	4.33957431437247	32.4824062755972	0.000128528576263199	0.0563454997384944	"PB.7985.2"	"ENSMUSG00000041697.10"	"ENSMUST00000040154.10"
1.70246620697188	4.76533285299039	32.2914490288876	0.000131777726432476	0.057273898520578	"PB.12471.34"	"ENSMUSG00000090137.9"	"ENSMUST00000125184.8"
2.15711647956664	1.62484373813458	32.4161729236453	0.000132259245517042	0.057273898520578	"PB.23700.39"	"ENSMUSG00000014767.18"	"novel"
1.7152607409911	4.50322585354479	32.063839048545	0.000135823572141317	0.0581087606620734	"PB.11497.48"	"ENSMUSG00000008683.17"	"ENSMUST00000131374.8"
2.67344349248742	1.03362327636116	31.4356438081401	0.000141386871751909	0.0601266721254421	"PB.4966.17"	"ENSMUSG00000104960.3"	"ENSMUST00000196466.3"
3.7347068439634	3.17661390128609	31.7618133906631	0.000143713619470946	0.0607523663167091	"PB.19521.1"	"ENSMUSG00000094777.3"	"ENSMUST00000081342.7"
1.66824241672162	3.30313595356788	31.5720154379726	0.000145184566087699	0.0610110218874692	"PB.13733.8"	"ENSMUSG00000009927.10"	"ENSMUST00000080300.9"
1.76628780014949	3.84077566903636	31.4935128951447	0.000146643495682314	0.0612616142344837	"PB.1038.9"	"ENSMUSG00000090553.9"	"ENSMUST00000166915.8"
2.12978745800964	3.11714636951698	31.3654632946804	0.000149479013720539	0.0617723490657135	"PB.26751.3"	"ENSMUSG00000016427.8"	"ENSMUST00000016571.8"
3.09223802161781	1.09323486284539	30.537083466049	0.000149605655378177	0.0617723490657135	"PB.14754.64"	"ENSMUSG00000025794.10"	"ENSMUST00000165532.3"
2.60167003648824	1.02024259953293	30.7625003435295	0.000155907958052312	0.0640024697856481	"PB.22204.12"	"ENSMUSG00000060036.15"	"ENSMUST00000081650.15"
